1GAT[0] PRI_INPUT (6254,4680)
In 4559th Iteration, Delay Improved to: 1.68822e-07ns
In 4560th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n2027_0_n2100 To: 4.11e-08m
In 4560th Iteration, Delay Improved to: 1.6882e-07ns
In 4561th Iteration, Delay Improved this time by changing: output magnet(s) of n1147 To: 4.11e-08m
In 4561th Iteration, Delay Improved to: 1.68817e-07ns
In 4562th Iteration, Delay Improved this time by changing: output magnet(s) of n1869 To: 4.11e-08m
In 4562th Iteration, Delay Improved to: 1.68813e-07ns
In 4563th Iteration, Delay Improved this time by changing: input magnet(s) of n1516 To: 5.6307e-08m
In 4563th Iteration, Delay Improved to: 1.68807e-07ns
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4564th Iteration, Delay Improved this time by changing: input magnet(s) of n1642 To: 7.71406e-08m
In 4564th Iteration, Delay Improved to: 1.68809e-07ns
In 4565th Iteration, Delay Improved this time by changing: input magnet(s) of n1504 To: 5.6307e-08m
In 4565th Iteration, Delay Improved to: 1.68806e-07ns
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4566th Iteration, Delay Improved this time by changing: output magnet(s) of n2732 To: 7.71406e-08m
In 4566th Iteration, Delay Improved to: 1.688e-07ns
In 4567th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_103GAT[6]_8_n232 To: 5.6307e-08m
In 4567th Iteration, Delay Improved to: 1.68799e-07ns
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4568th Iteration, Delay Improved this time by changing: input magnet(s) of n2732 To: 1.05683e-07m
In 4568th Iteration, Delay Improved to: 1.68789e-07ns
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4569th Iteration, Delay Improved this time by changing: output magnet(s) of n1642 To: 7.71406e-08m
In 4569th Iteration, Delay Improved to: 1.68782e-07ns
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4570th Iteration, Delay Improved this time by changing: input magnet(s) of n1204 To: 7.71406e-08m
In 4570th Iteration, Delay Improved to: 1.68782e-07ns
In 4571th Iteration, Delay Improved this time by changing: output magnet(s) of n302 To: 4.11e-08m
In 4571th Iteration, Delay Improved to: 1.68773e-07ns
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4572th Iteration, Delay Improved this time by changing: input magnet(s) of n1066 To: 7.71406e-08m
In 4572th Iteration, Delay Improved to: 1.68764e-07ns
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4573th Iteration, Delay Improved this time by changing: input magnet(s) of n675 To: 4.11e-08m
In 4573th Iteration, Delay Improved to: 1.68757e-07ns
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4574th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n1200_0_n1202 To: 5.6307e-08m
In 4574th Iteration, Delay Improved to: 1.68756e-07ns
In 4575th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_290GAT[17]_2_n471 To: 4.11e-08m
In 4575th Iteration, Delay Improved to: 1.68755e-07ns
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4576th Iteration, Delay Improved this time by changing: output magnet(s) of n644 To: 7.71406e-08m
In 4576th Iteration, Delay Improved to: 1.68754e-07ns
In 4577th Iteration, Delay Improved this time by changing: output magnet(s) of n809 To: 4.11e-08m
In 4577th Iteration, Delay Improved to: 1.68753e-07ns
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4578th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_69GAT[4]_2_n135 To: 5.6307e-08m
In 4578th Iteration, Delay Improved to: 1.68751e-07ns
In 4579th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_103GAT[6]_9_n232 To: 5.6307e-08m
In 4579th Iteration, Delay Improved to: 1.6875e-07ns
In 4580th Iteration, Delay Improved this time by changing: output magnet(s) of n1488 To: 4.11e-08m
In 4580th Iteration, Delay Improved to: 1.68749e-07ns
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4581th Iteration, Delay Improved this time by changing: input magnet(s) of n644 To: 1.05683e-07m
In 4581th Iteration, Delay Improved to: 1.68747e-07ns
In 4582th Iteration, Delay Improved this time by changing: output magnet(s) of n1448 To: 4.11e-08m
In 4582th Iteration, Delay Improved to: 1.68732e-07ns
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4583th Iteration, Delay Improved this time by changing: output magnet(s) of n794 To: 7.71406e-08m
In 4583th Iteration, Delay Improved to: 1.68723e-07ns
In 4584th Iteration, Delay Improved this time by changing: input magnet(s) of n1154 To: 4.11e-08m
In 4584th Iteration, Delay Improved to: 1.68723e-07ns
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n644: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n644: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4585th Iteration, Delay Improved this time by changing: input magnet(s) of n336 To: 7.71406e-08m
In 4585th Iteration, Delay Improved to: 1.68719e-07ns
In 4586th Iteration, Delay Improved this time by changing: input magnet(s) of n1754 To: 5.6307e-08m
In 4586th Iteration, Delay Improved to: 1.68718e-07ns
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
In 4587th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n69_2_n100 To: 4.11e-08m
In 4587th Iteration, Delay Improved to: 1.68713e-07ns
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4588th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n1200_1_n1202 To: 5.6307e-08m
In 4588th Iteration, Delay Improved to: 1.68712e-07ns
In 4589th Iteration, Delay Improved this time by changing: input magnet(s) of n1325 To: 4.11e-08m
In 4589th Iteration, Delay Improved to: 1.6871e-07ns
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4590th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_69GAT[4]_3_n135 To: 5.6307e-08m
In 4590th Iteration, Delay Improved to: 1.68707e-07ns
In 4591th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_103GAT[6]_10_n232 To: 5.6307e-08m
In 4591th Iteration, Delay Improved to: 1.68707e-07ns
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4592th Iteration, Delay Improved this time by changing: input magnet(s) of n894 To: 7.71406e-08m
In 4592th Iteration, Delay Improved to: 1.68707e-07ns
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n644: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n644: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4593th Iteration, Delay Improved this time by changing: output magnet(s) of n256 To: 7.71406e-08m
In 4593th Iteration, Delay Improved to: 1.68702e-07ns
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n644: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n644: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4594th Iteration, Delay Improved this time by changing: input magnet(s) of n257 To: 7.71406e-08m
In 4594th Iteration, Delay Improved to: 1.68695e-07ns
In 4595th Iteration, Delay Improved this time by changing: input magnet(s) of n1452 To: 4.11e-08m
In 4595th Iteration, Delay Improved to: 1.68693e-07ns
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4596th Iteration, Delay Improved this time by changing: output magnet(s) of n621 To: 5.6307e-08m
In 4596th Iteration, Delay Improved to: 1.68692e-07ns
In 4597th Iteration, Delay Improved this time by changing: input magnet(s) of n1500 To: 4.11e-08m
In 4597th Iteration, Delay Improved to: 1.68688e-07ns
In 4598th Iteration, Delay Improved this time by changing: input magnet(s) of n1495 To: 5.6307e-08m
In 4598th Iteration, Delay Improved to: 1.68687e-07ns
In 4599th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n854_0_n856 To: 4.11e-08m
In 4599th Iteration, Delay Improved to: 1.68682e-07ns
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
In 4600th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n97_5_n113 To: 4.11e-08m
In 4600th Iteration, Delay Improved to: 1.68677e-07ns
In 4601th Iteration, Delay Improved this time by changing: output magnet(s) of n2149 To: 4.11e-08m
In 4601th Iteration, Delay Improved to: 1.68674e-07ns
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n2732: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n644: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n644: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n183: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 69GAT[4]: 1.05683e-07, will not be increased any more!
In 4602th Iteration, Delay Improved this time by changing: output magnet(s) of n257 To: 7.71406e-08m
In 4602th Iteration, Delay Improved to: 1.68709e-07ns
